product_key,product_id,isbn,title,author,publisher,publication_date,product_type,genre,sub_genre,language,page_count,duration_minutes,price,cost,in_stock,stock_quantity,bestseller_flag,new_release_flag,effective_date,expiry_date
3089,PROD00002531,,Blood Moon,  Alexandra Sokoloff,HarperCollins,2013-08-02,AUDIOBOOK,Mystery,POLICE PROCEDURAL,Spanish,,946,14.01,7.97,1,32,0,,2017-06-10,
3090,PROD00002532,  9781451695120,Crossing the AEthyr,Jenn Bennett  ,HarperCollins,2014-08-05,Physical,Fantasy,Dark Fantasy,English  ,384,,11.5,13.18,1,258,0,0,2014-10-15,
3091,PROD00002533,9781892391209,Her Smoke Rose Up Forever,James Tiptree Jr.,Hachette,1990-01-22,E-book,Fiction,Contemporary Fiction,German,508,,39.29,11.16,1,263,0,0,1990-11-02,
3092,PROD00002534,9780758234261,Midnight's Master,Cynthia Eden,,2009-03-27,Physical,Fantasy,Dark Fantasy,Spanish,272,,23.5,12.89,1,7,0,0,2010-07-19,2009-10-27
3093,PROD00002534,9780758234261,Midnight's Master,cynthia eden,,2009-03-27,Physical,Fantasy,,Spanish,272,,21.42,11.75,1,91,0,,2010-03-24,2008-12-30
3094,PROD00002534,9780758234261,Midnight's Master,Cynthia Eden,Hachette,2009-03-27,Physical,Fantasy,Dark Fantasy,,272,,19.69,10.8,1,105,0,0,2009-10-23,2009-07-02
3095,PROD00002534,9780758234261,Midnight's Master,Cynthia Eden,Hachette,2009-03-27,Physical,Fantasy,Dark Fantasy,Spanish,272,,18.21,9.99,1,361,0,0,2009-09-18,
3096,PROD00002535,9780785128502,Captain America: The Death of Captain America Volume 2: The Burden of Dreams,ED BRUBAKER,HACHETTE,2008-02-14,Physical,Fiction,Literary Fiction,Spanish,160,,28.68,4.62,1,127,0,0,2011-08-01,
3097,PROD00002536,9780764212802,A Worthy Pursuit,Karen Witemeyer,Simon & Schuster,2015-09-13,  E-book,Fiction,Contemporary Fiction,French,341,,34.0,11.36,1,226,0,0,2017-05-06,
3098,PROD00002537,9780062107770,Crouching Tiger Forbidden Vampire,  Kerrelyn Sparks,Penguin Random House,2014-03-24,Audiobook,Fantasy,,English,,620  ,41.47,14.7,1,235,0,0,2015-08-25,2014-10-24
3099,PROD00002537,9780062107770,Crouching Tiger Forbidden Vampire,Kerrelyn Sparks,Penguin Random House,2014-03-24,Audiobook,Fantasy,Urban Fantasy,English,,620,36.87,13.07,1,289,0,,2015-07-18,2014-06-18
3100,PROD00002537,9780062107770,Crouching Tiger Forbidden Vampire,Kerrelyn Sparks,Penguin Random House,2014-03-24,Audiobook  ,Fantasy,Urban Fantasy,English,,620,33.18,11.76,1,469,0,0,2015-03-02,
3101,PROD00002538,,Lady Helen and the Dark Days Pact  ,Alison Goodman,Simon & Schuster,2017-04-24,Audiobook,Fantasy,Dark Fantasy,French,,826,30.13,14.31,1,63,0,0,2018-07-03,
3102,PROD00002539,9780425244531,The Black Hawk  ,Joanna Bourne,Hachette,2011-04-24,Physical,Romance,Contemporary Romance,French,324,,25.71,14.41,1,489,0,0,2014-03-27,
3103,PROD00002540,9780061974335,The Hollows Insider,Kim Harrison  ,Simon & Schuster,2011-01-10,Physical,Fantasy,dark fantasy,Spanish,  301,,27.17,3.71,1,484,0,0,2011-06-24,
3104,PROD00002541,  9781409591221,How Hard Can Love Be?,Holly Bourne,Penguin Random House,2025-06-22,Physical,Fiction,LITERARY FICTION,French,480,,14.86,9.94,1,489,0,0,2016-06-07,
3105,PROD00002542,,Break Even,Lisa De Jong,Penguin Random House  ,2015-10-05,Audiobook,Romance,Historical Romance,French,,  388,36.79,9.32,1,42,0,0,2017-12-15,
3106,PROD00002543,9781780870458,Undone,cat clarke,Penguin Random House,2012-11-26,Audiobook,Fiction,Contemporary Fiction,English,,836,34.43,9.09,1,340,0,0,2014-12-13,
3107,PROD00002544,9781409144489,A Trail of Fire (Outlander #7.5 8.5  ,Diana Gabaldon,Penguin Random House,2012-07-18,E-book,Fiction,Historical Fiction,German,374,,23.16,14.92,1,69,0,0,2015-04-17,
3108,PROD00002545,9781634770897,FIRST AND FIRST,Santino Hassell,Penguin Random House,2016-04-03,Audiobook,Romance,Paranormal Romance,English,,406,30.08,3.34,1,414,0,0,2016-10-04,
3109,PROD00002546,9781594632983,Into the Magic Shop: A Neurosurgeon's Quest to Discover the Mysteries of the Brain and the Secrets of the Heart,James R. Doty,Hachette,2016-03-25,E-book,Fiction,Contemporary Fiction,Spanish  ,288,,25.14,5.71,1,251,0,0,2016-05-12,
3110,PROD00002547,9781501111273,Bitter Bite,Jennifer Estep,Hachette,2016-11-20,E-book,Fantasy,Urban Fantasy,  English,374,,27.02,5.55,1,381,0,0,2017-10-09,
3111,PROD00002548,9781401242466,Batwoman Vol. 3: World's Finest,J.H. Williams III,Macmillan,2013-08-05,Audiobook,Fiction,Literary Fiction,French,,280  ,24.73,10.66,1,143,0,0,2016-08-27,
3112,PROD00002549,,Ready for You,J.L. Berg,HACHETTE,2014-10-13,Physical,Romance,Paranormal Romance,English,307,,22.87,7.72,1,87,0,0,2017-01-13,
3113,PROD00002550,9780425260418,Murder in Chelsea,Victoria Thompson,Macmillan,2013-10-04,E-book,Mystery,Detective Fiction,French,296,,12.65,4.39,1,228,0,0,2015-07-09,
3114,PROD00002551,9780615778068,Night Blade,J.C. Daniels,Penguin Random House,2012-10-13,Audiobook,Fantasy,Epic Fantasy,French,,440,38.46,9.38,1,162,0,0,2016-05-22,
3115,PROD00002552,,The Aftermath,R.J. Prescott,HACHETTE,,Audiobook,Romance,Paranormal Romance,Spanish  ,,385,42.4,3.99,1,84,0,0,2019-05-13,2018-03-31
3116,PROD00002552,,The Aftermath,R.J. Prescott,Hachette,2015-10-01,Audiobook,Romance,Paranormal Romance,Spanish,,385,36.04,3.39,1,476,0,0,2019-01-16,
3117,PROD00002553,9780316384933,Dreamland Burning,Jennifer Latham,Penguin Random House,2017-10-16,Audiobook,Fiction,Contemporary Fiction,English,,608,26.61,14.7,1,172,0,0,2018-10-20,
3118,PROD00002554,9781620074633,Please Don't Tell My Parents I'm a Supervillain,Richard Roberts,HarperCollins,2014-07-08,Physical,Fantasy,Epic Fantasy,Spanish,376,,18.95,12.24,1,366,0,0,2016-04-11,
3119,PROD00002555,9781843104810,All Cats Have Asperger Syndrome,Kathy Hoopmann,Macmillan,2006-04-27,Physical,Fiction,Literary Fiction,SPANISH,65,,18.54,12.06,1,63,0,0,2009-10-12,
3120,PROD00002556,9781623800291,Tigerland,Sean Kennedy,Hachette,2012-06-23,Audiobook,Romance,Contemporary Romance,French,,510,30.3,6.91,1,491,0,0,2015-08-19,
3121,PROD00002557,9780060508326,E. Aster Bunnymund and the Warrior Eggs at the Earth's Core!,  William Joyce,HarperCollins,2012-02-10,Audiobook,Fantasy,Epic Fantasy,Spanish,,418,18.63,6.03,1,352,0,0,2015-06-11,
3122,PROD00002558,9781634769099,Catch a Tiger by the Tail,Charlie Cochet,Macmillan,2016-06-05,E-book,Fantasy,Urban Fantasy,French,216,,37.99,8.35,1,22,0,0,2016-06-15,
3123,PROD00002559,  9781623008796,The Slayer,Kele Moon,Simon & Schuster,2015-02-11,Physical,Romance,Contemporary Romance,Spanish,495,,33.52,3.3,1,251,0,0,2018-06-12,
3124,PROD00002560,9780399237492,Show Way,Jacqueline Woodson,Penguin Random House,2005-11-13,PHYSICAL,Fiction,Literary Fiction,English,48,,18.5,8.64,1,327,0,0,2006-06-30,
3125,PROD00002561,9780843954876,ride the fire,Pamela Clare,HarperCollins,,Physical,History,Military History,,525,,25.82,15.02,1,279,0,0,2009-02-25,2007-11-24
3126,PROD00002561,9780843954876,Ride the Fire,Pamela Clare,HarperCollins,2005-12-28,Physical,history,Military History  ,GERMAN,525,,22.96,13.36,1,98,0,0,2008-10-20,2007-12-19
3127,PROD00002561,9780843954876,RIDE THE FIRE,Pamela Clare,HarperCollins,2005-12-28,Physical,History,Military History,German,525,,20.66,12.02,1,364,0,0,2008-08-07,
3128,PROD00002562,,Balefire,cate tiernan,Hachette,2010-01-24,e-book,Fiction,Historical Fiction,English,974,,21.13,4.4,1,185,0,0,2013-11-09,
3129,PROD00002563,9780399252365,The Case of the Gypsy Good-Bye,Nancy Springer,Macmillan,2010-04-24,E-book,Mystery,Cozy Mystery,Spanish,,,42.39,11.14,1,112,0,0,2010-09-12,2010-02-12
3130,PROD00002563,9780399252365,The Case of the Gypsy Good-Bye,Nancy Springer,Macmillan,2010-04-24,E-book,Mystery,Cozy Mystery,Spanish,166,,37.68,9.9,1,231,0,0,2010-08-06,2010-04-24
3131,PROD00002563,9780399252365,The Case of the Gypsy Good-Bye,Nancy Springer,Macmillan,2010-04-24,E-book,Mystery,Cozy Mystery,Spanish,166,,33.91,8.91,1,134,0,0,2010-06-21,
3132,PROD00002564,9781602825611,Waiting in the Wings,Melissa Brayden,Penguin Random House,2011-06-25,Physical,Romance,Historical Romance,  English,717,,11.32,13.86,1,203,0,0,2011-08-11,
3133,PROD00002565,9780451228659,Hidden Fire,Jo Davis,Penguin Random House,2009-09-20,Physical,Romance,Contemporary Romance,German,287,,19.53,5.83,1,212,0,0,2012-11-04,
3134,PROD00002566,9781488023194,The Darkest Promise,Gena Showalter,HarperCollins,2017-10-02,E-book,Fantasy,Dark Fantasy,French,432,,14.59,12.75,1,251,0,0,2018-01-21,
3135,PROD00002567,9780985627751,More Than Jamie Baker  ,Kelly Oram,HarperCollins,2013-01-19,Audiobook,Fiction,Historical Fiction,ENGLISH,,570,13.57,14.58,1,244,0,0,2016-09-09,
3136,PROD00002568,9781519527240,Kage Unmasked,Maris Black,Penguin Random House,2015-12-16,Audiobook,Romance,Contemporary Romance,English,,383,25.75,3.19,1,468,0,0,2019-07-01,
3137,PROD00002569,,Fair Play,Josh Lanyon,Simon & Schuster,2014-12-26,Physical,Mystery,Police Procedural,English,199,,21.24,8.16,1,342,0,0,2015-12-17,
3138,PROD00002570,9781937733131,Damnation Marked,S.M. Reine,Penguin Random House,2012-05-09,Physical,Fantasy  ,Urban Fantasy,French,352,,30.36,5.11,1,415,0,0,2015-11-01,
3139,PROD00002571,9781475604085,Tiger's Promise,COLLEEN HOUCK,Macmillan,2014-06-15,Physical,Fantasy,Urban Fantasy,English,60,,23.13,8.18,1,68,0,0,2016-06-20,
3140,PROD00002572,,The Minority Council,Kate Griffin,hachette,2012-02-15,Physical,Fantasy,Dark Fantasy,English,400,,34.22,4.79,1,420,0,0,2015-08-16,
3141,PROD00002573,9781421534893,Tu Shu Guan Zhan Zheng Love&War 2,Kiiro Yumi,simon & schuster,2008-12-28,E-book,Fiction,Contemporary Fiction,Spanish,189,,26.43,3.39,1,216,0,0,2010-05-16,
3142,PROD00002574,9781401243098,Aquaman Volume 3: Throne of Atlantis,Geoff Johns,HarperCollins,2013-12-27,Physical,Fiction,Contemporary Fiction  ,Spanish,192  ,,22.13,6.92,1,457,0,0,2014-05-06,
3143,PROD00002575,9781596439641,School's First Day of School,Adam Rex,Hachette,2016-12-28,Audiobook,Fiction,Historical Fiction,English,,775,35.84,10.76,1,65,0,0,2017-04-26,
3144,PROD00002576,9781623007676,To the Max,Elle Aycart,Simon & Schuster,2015-04-05,Physical,Romance,Contemporary Romance,English,366,,36.5,11.43,1,480,0,0,2016-09-24,
3145,PROD00002577,9780356500669,Otherworld Nights,Kelley Armstrong,Penguin Random House,2014-05-28,E-book,Fantasy,Epic Fantasy,English,351,,35.31,9.49,1,330,0,0,2017-07-24,
3146,PROD00002578,,Jade,Renee Watson,Macmillan,2017-03-13,Physical,Fiction,Historical Fiction,French,272,,15.86,8.08,1,235,0,0,2020-02-12,
3147,PROD00002579,9781627980784,  Whiskey and Wry,Rhys Ford,Simon & Schuster,2013-03-04,Physical,Romance,Paranormal Romance,Spanish,254,,32.59,14.54,1,495,0,0,2016-09-28,
3148,PROD00002580,9781619222533,Fever Pitch,Heidi Cullinan,Penguin Random House,2014-03-10,Physical,Romance,Contemporary Romance,French,,,30.54,6.32,1,234,0,0,2016-09-06,2016-02-15
3149,PROD00002580,9781619222533,Fever Pitch  ,  Heidi Cullinan,Penguin Random House,2014-03-10,PHYSICAL,romance,Contemporary Romance,French,270,,27.85,5.76,1,217,0,0,2016-07-18,2015-12-19
3150,PROD00002580,9781619222533,Fever Pitch,Heidi Cullinan,penguin random house,,Physical,  romance,Contemporary Romance,French,,,25.59,5.3,1,115,0,,2016-03-13,2017-01-03
3151,PROD00002580,9781619222533,Fever Pitch,Heidi Cullinan,Penguin Random House,2014-03-10,Physical,Romance,Contemporary Romance,French,  270,,23.67,4.9,1,194,0,0,2017-01-03,
3152,PROD00002581,9781620046692,Tournament of Losers,MEGAN DERR,HarperCollins,2016-07-19,Physical,Fantasy,Dark Fantasy,Spanish,229,,23.13,8.23,1,165,0,0,2018-02-10,
3153,PROD00002582,9781935429784,Kodonemuhasera V Xin Zhuang Ban 2,Naoko Takeuchi,SIMON & SCHUSTER,2004-05-02,Physical,Fantasy,Epic Fantasy,Spanish,291,,13.89,5.44,1,408,0,0,2007-11-12,
3154,PROD00002583,9781426898327,Stranger on the Shore,Josh Lanyon,HarperCollins,2014-02-28,E-book,Mystery,Cozy Mystery,English,226,,19.01,10.76,1,357,0,0,2017-04-27,
3155,PROD00002584,9780373788927,The Harder You Fall,Gena Showalter,Simon & Schuster,2015-04-10,E-book,Romance,Contemporary Romance,Spanish,410,,12.36,10.0,1,309,0,0,2017-08-23,
3156,PROD00002585,9780983875970,FIRST STRIKE,Pamela Clare,HarperCollins,2013-09-05,E-BOOK,ROMANCE  ,Historical Romance,German,70,,16.82,10.62,1,467,0,0,2017-03-01,
3157,PROD00002586,9781595147431,Wandering Star,Romina Russell,Macmillan,2015-04-04,Physical,Fiction,Literary Fiction,German,303,,18.14,3.28,1,498,0,0,2018-04-04,
3158,PROD00002587,9780989460514,Broken Blade,J.C. Daniels,HARPERCOLLINS  ,2014-02-17,Physical,Fantasy,  Dark Fantasy,Spanish,254,,24.57,6.01,1,375,0,,2014-03-26,
3159,PROD00002588,9780062380975,Shadowcaster,Cinda Williams Chima,HarperCollins,2017-03-16,E-book,Fantasy,Dark Fantasy,German,551,,36.4,5.62,1,493,0,0,2018-03-31,
3160,PROD00002589,9781540132390,Mature Content,Megan Erickson,HarperCollins,2017-09-20,Physical,Romance,Paranormal Romance,French,218  ,,21.01,12.94,1,64,0,0,2018-05-11,
3161,PROD00002590,9781596438668,Julia'S House For Lost Creatures,Ben Hatke,  Macmillan,2014-07-11,E-book,fantasy,Dark Fantasy,Spanish,40,,10.26,13.33,1,282,0,0,2016-07-29,
3162,PROD00002591,,Starseers,Lindsay Buroker,Macmillan,2016-06-11,Audiobook,Fiction,Contemporary Fiction  ,French,,378,27.41,3.97,1,334,0,0,2020-04-21,
3163,PROD00002592,,  Perfect Collision,  LINA ANDERSSON,Macmillan,2014-08-19,E-book,Romance,Historical Romance,Spanish,325,,12.06,4.59,1,287,0,0,2017-05-09,
3164,PROD00002593,9780316248013,The Rising. The Alchemy Wars. Book Two,Ian Tregillis,Hachette  ,2015-07-06,E-book,Fantasy,Epic Fantasy,Spanish,480,,13.15,8.04,1,190,0,0,2018-03-18,
3165,PROD00002594,9781452125329,Interstellar Cinderella,Deborah Underwood,Macmillan,2015-02-20,Physical,  Fiction,Historical Fiction  ,  German,36,,13.44,9.27,1,155,0,0,2017-02-15,
3166,PROD00002595,9780544968844,The Fourth Monkey,J.D. Barker,HarperCollins,2017-08-08,Audiobook,Mystery,Detective Fiction,English,,673,38.74,13.19,1,193,0,0,2020-10-27,
3167,PROD00002596,9780993859823,A Forbidden Rumspringa,Keira Andrews,Macmillan,2014-04-09,Audiobook,Romance,Historical Romance,German,,385,29.01,12.77,1,366,0,0,2015-06-12,
3168,PROD00002597,9781501142215,Unraveled,Jennifer Estep,HarperCollins,2016-06-24,Audiobook,Fantasy,Urban Fantasy,English,,621,16.11,11.26,1,37,0,0,2017-08-22,
3169,PROD00002598,9780451231796,Ride the Fire,Jo Davis,Macmillan,2010-01-23,E-Book,Romance,Historical Romance  ,English,337,,39.22,10.4,1,163,0,0,2011-08-12,
3170,PROD00002599,9781770493728,The Reluctant Journal of Henry K. Larsen,Susin Nielsen,Hachette,2012-02-21,Physical,FICTION,,,256,,29.16,6.84,1,25,0,0,2016-05-10,2015-03-16
3171,PROD00002599,  9781770493728,the reluctant journal of henry k. larsen,Susin Nielsen,Hachette,2012-02-21,Physical,Fiction,Literary Fiction,English,256,,25.92,6.08,1,32,0,0,2016-02-04,2014-10-29
3172,PROD00002599,9781770493728,The Reluctant Journal of Henry K. Larsen,Susin Nielsen,Hachette,2012-02-21,Physical,Fiction,literary fiction,English,256,,23.33,5.47,1,262,0,0,2015-10-04,
3173,PROD00002600,9781416546634,How It Ends,Laura Wiess,Simon & Schuster,2009-04-14,E-book,Fiction,historical fiction,English,344,,18.08,12.26,1,468,0,0,2010-09-13,
3174,PROD00002601,9780375970504,The FitzOsbornes at War,MICHELLE COOPER,Simon & Schuster,2012-11-04,Physical,Fiction,Contemporary Fiction,French,560,,45.15,8.66,1,95,0,0,2013-12-08,2012-07-25
3175,PROD00002601,9780375970504,The FitzOsbornes at War,Michelle Cooper,Simon & Schuster,2012-11-04,Physical  ,Fiction  ,Contemporary Fiction,French,560,,38.38,7.36,1,182,0,0,2013-07-10,
3176,PROD00002602,,Magic for Nothing,Seanan McGuire  ,Macmillan,2017-06-14,E-book,Fantasy,Urban Fantasy,German,244,,29.0,6.99,1,470,0,0,2020-04-23,
3177,PROD00002603,9781626493681,Part & Parcel,Abigail Roux,Macmillan,2015-11-08,Audiobook,Romance,Contemporary Romance,Spanish,,503,33.6,13.06,1,91,0,,2014-04-02,2013-08-09
3178,PROD00002603,9781626493681,Part & Parcel,Abigail Roux,,2015-11-08,Audiobook,Romance,,Spanish,,503,30.64,11.91,1,205,0,0,2013-10-25,2015-10-22
3179,PROD00002603,9781626493681,Part & Parcel  ,Abigail Roux,Macmillan,2015-11-08,Audiobook,Romance,Contemporary Romance,Spanish,,503,28.15,10.94,1,57,0,0,2015-10-22,2017-03-11
3180,PROD00002603,9781626493681,Part & Parcel,Abigail Roux,Macmillan,2015-11-08,Audiobook,Romance,Contemporary Romance,Spanish,,503,26.04,10.12,1,235,0,0,2017-03-11,
3181,PROD00002604,,Jem and the Holograms: Showtime,Kelly Thompson,HarperCollins,2015-12-20,Physical,Fiction,Contemporary Fiction,Spanish,152,,13.67,14.51,1,287,0,0,2016-01-31,
3182,PROD00002605,,Enemies of the State,Tal Bauer,Macmillan,2016-12-13,Audiobook,ROMANCE,Paranormal Romance,French,,566,24.28,8.42,1,468,0,0,2017-08-13,
3183,PROD00002606,9781451617399,  Scorched,Laura Griffin,Penguin Random House,2011-06-15,Physical,Romance,Historical Romance,Spanish,387,,39.96,14.09,1,19,0,0,2014-10-31,
3184,PROD00002607,9780446583114,The Chieftain,Margaret Mallory,Penguin Random House,2013-09-17,Audiobook,History,Military History,English  ,,651,11.91,3.89,1,496,0,0,2016-04-19,
3185,PROD00002608,,The Paladin Caper,Patrick Weekes,Hachette,2015-12-02,Physical,Fantasy  ,Dark Fantasy,French,  480,,19.77,12.37,1,492,0,0,2018-12-02,
3186,PROD00002609,9781626492462,Misfits,Garrett Leigh,Penguin Random House,2015-01-14,Physical,Romance,Paranormal Romance,English,277,,36.77,8.54,1,388,0,0,2016-12-06,
3187,PROD00002610,9781101994856,Beyond the Bright Sea,Lauren Wolk,Hachette,2017-09-23,Physical,Fiction,Historical Fiction,Spanish,304,,16.8,10.85,1,389,0,0,2021-06-03,
3188,PROD00002611,9781634764773,Rattlesnake,kim fielding,Penguin Random House,2015-11-14,Audiobook,Romance,Paranormal Romance,Spanish,,400,25.93,3.21,1,377,0,0,2019-09-12,
3189,PROD00002612,9781302901226,Mockingbird Vol. 1: I Can Explain,Chelsea Cain,  Penguin Random House,2016-07-22,Audiobook,Fiction,HISTORICAL FICTION  ,Spanish,,226,15.78,10.57,1,101,0,0,2018-12-12,
3190,PROD00002613,9780316035705,Fearscape,  Simon Holt,Simon & Schuster,2010-02-16,E-book,Fiction,Historical Fiction,French,314,,12.11,5.52,1,268,0,0,2012-02-25,
3191,PROD00002614,9781623805555,Fear Hope and Bread Pudding,Marie Sexton,Simon & Schuster,2013-06-19,E-book,Romance,Contemporary Romance,German,140,,24.45,12.16,1,44,0,0,2017-05-22,
3192,PROD00002615,9780446566575,Face of Danger,Roxanne St. Claire,Macmillan,2011-03-10,E-book,Romance,Paranormal Romance  ,French,379,,18.21,13.41,1,456,0,,2012-07-30,
3193,PROD00002616,9781416567820,Rainy Day Kids,Pete Wentz,Macmillan,2013-11-02,Physical,Fiction,Literary Fiction,English,794,,16.4,12.31,1,127,0,0,2016-09-11,
3194,PROD00002617,  9781503946545,The Casquette Girls,Alys Arden,Hachette,2013-06-14,E-book,Fiction,Historical Fiction,English,565,,32.52,7.53,1,76,0,0,2016-04-17,
3195,PROD00002618,9781596064669,The Providence Rider,Robert McCammon,HarperCollins,2012-10-04,Physical,Fiction,Contemporary Fiction,German  ,416,,23.74,6.54,1,16,0,0,2012-12-09,
3196,PROD00002619,9781563897733,Batman: Harley Quinn,Paul Dini,Macmillan,1999-02-24,physical,Fiction  ,Literary Fiction,English,48,,16.03,5.91,1,108,0,0,2000-05-28,
3197,PROD00002620,,Focus on Me,Megan Erickson,Penguin Random House,2015-02-27,PHYSICAL,Romance  ,Contemporary Romance,English,286,,25.89,11.99,1,187,0,0,2017-09-17,
3198,PROD00002621,9780553393156,Alight,Scott Sigler,Simon & Schuster,,E-book,  Fiction,contemporary fiction,  Spanish,448,,36.39,14.98,1,240,0,0,2018-05-30,2019-08-09
3199,PROD00002621,9780553393156,Alight,  Scott Sigler,Simon & Schuster,2016-02-04,E-book,Fiction,Contemporary Fiction,,,,33.18,13.66,1,211,0,0,2019-08-09,2020-04-29
3200,PROD00002621,9780553393156,Alight,Scott Sigler,Simon & Schuster,2016-02-04,E-book,Fiction,Contemporary Fiction,Spanish,448,,30.49,12.55,1,219,0,0,2020-04-29,2019-05-02
3201,PROD00002621,9780553393156,Alight,Scott Sigler  ,Simon & Schuster,2016-02-04,E-book,Fiction,Contemporary Fiction,Spanish  ,448,,28.2,11.61,1,321,0,0,2019-12-16,
3202,PROD00002622,9781561636129,Xing Shou ruQuan,Takashi Murakami,  Hachette,2008-06-25,E-book,Fiction,,English,  128,,23.32,14.41,1,40,0,0,2009-08-12,2008-06-24
3203,PROD00002622,9781561636129,Xing Shou ruQuan,Takashi Murakami,HACHETTE,2008-06-25,E-book,Fiction,Historical Fiction,English,128,,20.73,12.81,1,156,0,0,2009-06-23,2011-06-22
3204,PROD00002622,9781561636129,Xing Shou ruQuan,Takashi Murakami,Hachette  ,2008-06-25,E-book,Fiction,Historical Fiction,English,128,,18.66,11.53,1,412,0,0,2011-06-22,
3205,PROD00002623,9781484707852,Elite,MERCEDES LACKEY,Macmillan,2016-07-21,Physical,Fantasy,Dark Fantasy,English,368,,13.23,7.72,1,430,0,0,2019-12-02,
3206,PROD00002624,9780440242604,Crazy Wild,Tara Janzen,Penguin Random House,2006-08-05,Physical,Romance,Contemporary Romance,French  ,386,,31.17,10.21,1,349,0,0,2007-02-09,
3207,PROD00002625,9781937909826,The Mermaid Murders,Josh Lanyon,Simon & Schuster,2016-01-28,Physical,Mystery  ,Detective Fiction,Spanish,243,,25.66,7.42,1,270,0,0,2018-05-10,
3208,PROD00002626,9780756406974,Alien Proliferation,Gini Koch,Penguin Random House,2011-04-05,physical,Fiction,Literary Fiction,English,458,,13.96,13.26,1,384,0,0,2012-02-16,
3209,PROD00002627,,The Cormorant,Chuck Wendig,HACHETTE,2013-06-13,E-book,Fantasy,Epic Fantasy,English,384,,19.31,12.19,1,357,0,0,2017-04-14,
3210,PROD00002628,,Bountiful,Sarina Bowen,Penguin Random House,2017-07-13,Physical,Romance,Contemporary Romance,French,315,,25.3,8.08,1,485,0,0,2017-12-09,
3211,PROD00002629,,The Collectors' Society,Heather Lyons,Penguin Random House,2014-05-01,Physical,  Fantasy,Urban Fantasy,German,355,,29.93,8.64,1,479,0,0,2015-01-16,
3212,PROD00002630,,Here There Be Monsters,Meljean Brook,Macmillan,2010-06-15,Physical,Romance,Contemporary Romance,Spanish,4,,22.56,13.03,1,59,0,0,2013-09-17,
3213,PROD00002631,9780545522397,The Silver Mask,Holly Black,Macmillan,2017-06-12,Physical,  Fantasy,Epic Fantasy,German,200,,18.28,7.31,1,193,0,0,2020-11-17,
3214,PROD00002632,,Beauty of the Beast,Rachel L. Demeter,Macmillan,2017-04-04,E-book,Romance,Paranormal Romance,Spanish,342,,21.4,12.56,1,413,0,0,2019-06-15,
3215,PROD00002633,9781484737613,The One Thing,Marci Lyn Curtis,Hachette,2015-05-10,Physical,Fiction,contemporary fiction,German,336,,22.07,13.95,1,394,0,0,2017-10-23,
3216,PROD00002634,,Raven Stratagem,Yoon Ha Lee,HarperCollins,2017-12-13,Audiobook,Fiction,Literary Fiction,French,,595,21.79,6.74,1,331,0,0,2020-03-13,
3217,PROD00002635,  9780553581300,Biting the sun,Tanith Lee,HarperCollins,1999-04-22,Audiobook,Fantasy,Urban Fantasy,English,,1136,11.38,11.43,1,388,0,0,2001-07-11,
3218,PROD00002636,9780385341943,Tap & Gown: An Ivy League Novel,Diana Peterfreund,Hachette,2009-09-02,Audiobook,Fiction,historical fiction,Spanish,,586,50.98,14.58,1,107,0,0,2013-06-09,2012-03-05
3219,PROD00002636,9780385341943,Tap & Gown: An Ivy League Novel,Diana Peterfreund,Hachette,2009-09-02,Audiobook,Fiction,Historical Fiction,Spanish,,586,46.48,13.29,1,171,0,,2013-01-03,2012-04-05
3220,PROD00002636,9780385341943,Tap & Gown: An Ivy League Novel,Diana Peterfreund,Hachette,2009-09-02,Audiobook,Fiction,Historical Fiction,Spanish,,586,42.71,12.22,1,88,0,0,2012-11-13,2012-01-30
3221,PROD00002636,9780385341943,TAP & GOWN: AN IVY LEAGUE NOVEL,Diana Peterfreund,Hachette,2009-09-02,Audiobook,Fiction,Historical Fiction,Spanish,,  586,39.51,11.3,1,410,0,0,2012-08-26,
3222,PROD00002637,9781927036440,The Cowboy Imports a Bride  ,Cora Seton,Simon & Schuster,2013-08-01,Audiobook,  Romance,Paranormal Romance,English,,283,23.46,14.06,1,141,0,0,2013-08-07,
3223,PROD00002638,9781310982712,Killer Queen,L.H. Cosway  ,Hachette,2014-02-10,Physical,ROMANCE,Contemporary Romance,Spanish,264,,35.75,13.37,1,457,0,0,2014-06-23,
3224,PROD00002639,9780545397384,The Cracks In The Kingdom,Jaclyn Moriarty,Hachette,2014-04-19,Physical,Fantasy,Urban Fantasy,German,468,,34.41,8.09,1,409,0,0,2015-05-09,
3225,PROD00002640,9781682300688,Dreadnought,April Daniels,Hachette,2017-08-19,Physical,Fiction,Historical Fiction,French,276,,27.13,3.29,1,48,0,0,2019-04-13,
3226,PROD00002641,9780091948320,After the Fire,Jane Casey,Penguin Random House,2015-03-07,Physical,Mystery,Cozy Mystery,Spanish,496,,12.25,8.86,1,21,0,0,2015-05-01,
3227,PROD00002642,  9781419709470,Kindred: A Graphic Novel Adaptation,Damian Duffy,Simon & Schuster,2017-06-25,E-book,FICTION,Contemporary Fiction,German,240,,12.93,14.63,1,111,0,0,2020-10-09,
3228,PROD00002643,,Bridges Burned,Chris Cannon,Hachette,2015-01-22,Audiobook,Fantasy,Epic Fantasy,Spanish,,520,40.46,6.35,1,85,0,0,2017-12-08,2018-11-18
3229,PROD00002643,,Bridges Burned,Chris Cannon,Hachette,2015-01-22,Audiobook,Fantasy,Epic Fantasy,Spanish,,520,34.39,5.4,1,33,0,0,2018-11-18,
