order_key,order_id,customer_id,order_timestamp,order_status,order_channel,store_id,subtotal,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,shipping_address_line1,shipping_address_line2,shipping_city,shipping_postal_code,shipping_country,promo_code,discount_percent,first_purchase_flag,gift_order_flag
971,ORD00000971,CUST00012860,2024-05-08 10:32:39,Completed,Online,,87.29,0.0,0.97,6.98,95.24000000000001,Credit Card,Standard,,,,,,,0,0,0
972,ORD00000972,CUST00020938,2024-06-26 16:24:25,Completed,Online,,127.53,0.0,14.25,10.2,151.98,Credit Card,  Express,,,,,,,0,0,0
973,ORD00000973,CUST00016087,2024-11-11 18:46:06,Completed,Online,,100.44,0.0,8.55,8.04,117.03,Debit Card,Express,,,,,,,0,0,0
974,ORD00000974,CUST00019660,2024-12-02 10:07:19,Completed,Online,,151.7,0.0,9.1,12.14,172.94,PayPal,Express,,,,,,,0,0,0
975,ORD00000975,CUST00020773,2024-02-25 05:43:34,Completed,Online,,140.66,0.0,2.65,11.25,154.56,Debit Card,Standard,,,,,,,0,0,0
976,ORD00000976,CUST00037260,2023-01-01 11:48:41,Completed,Online,,116.83,0.0,14.25,9.35,140.42999999999998,Debit Card,Standard,,,,,,,0,0,0
977,ORD00000977,CUST00023884,2024-05-29 13:31:37,Completed,Online,,174.15,0.0,8.55,13.93,196.63000000000002,Debit Card,Standard,,,,,,,0,0,0
978,ORD00000978,CUST00035308,2024-12-29 22:08:56,Completed,Online,,154.06,0.0,9.96,12.32,176.34,Debit Card,STANDARD,,,,,,,0,0,0
979,ORD00000979,CUST00023347,2024-01-06 17:36:51,Completed,Online,,28.7,0.0,9.92,2.3,40.919999999999995,Credit Card,Express,,,,,,,0,0,0
980,ORD00000980,CUST00047067,2022-08-04 11:19:33,Completed,Online,,180.0,0.0,1.07,14.4,195.47,PayPal,Express,,,,,,,0,0,0
981,ORD00000981,CUST00012401,2022-09-06 05:15:38,Completed,  Online,,174.6,0.0,0.0,13.97,188.57,PayPal,Express,,,,,,BOOKFLUENCERSHIP,0,0,0
982,ORD00000982,CUST00037009,2023-02-10 06:27:38,Completed,Online,,72.96,0.0,7.76,5.84,86.56,Debit Card,Standard,,,,,,,0,0,0
983,ORD00000983,CUST00034630,2024-10-26 18:09:14,Completed,Online,,158.72,0.0,2.5,12.7,173.92,PayPal,Standard,,,,,,,0,0,0
984,ORD00000984,CUST00034596,2022-12-09 23:47:25,Completed,Online,,64.43,0.0,11.11,5.15,80.69000000000001,Debit Card,Express,,,,,,,0,0,0
985,ORD00000985,CUST00007518,2024-05-23 01:59:09,Completed,Online  ,,164.56,0.0,7.08,13.16,184.8,PayPal,Express,,,,,,,0,0,0
986,ORD00000986,CUST00028779,2021-11-12 22:05:58,Completed,Online,,28.12,4.22,8.14,1.91,33.95,Credit Card,Express,,,,,,BOOKFLUENCER15,15,0,0
987,ORD00000987,CUST00046806,2024-11-09 18:34:01,Completed,Online,,69.97,0.0,4.96,5.6,80.52999999999999,PayPal,Express,,,,,,,0,0,1
988,ORD00000988,CUST00029888,2024-12-04 00:15:06,Completed,Online,,146.71,0.0,2.63,11.74,161.08,Credit Card,Express,,,,,,,0,0,0
989,ORD00000989,CUST00007391,2023-05-15 11:55:44,Completed,Online,,95.67,0.0,12.81,7.65,116.13000000000001,paypal,Express,,,,,,,0,0,0
990,ORD00000990,CUST00032989,2024-12-30 22:59:37,  Completed,Online,,102.91,0.0,4.43,8.23,115.57000000000001,PayPal,Express,,,,,,PARTNER20,0,0,0
991,ORD00000991,CUST00048877,2024-12-04 11:23:02,COMPLETED,Online,,95.97,0.0,5.43,7.68,109.08000000000001,PayPal,  Express,,,,,,,0,0,0
992,ORD00000992,CUST00048355,2024-12-12 16:29:38,Completed,  Online,,39.56,0.0,7.68,3.16,50.400000000000006,Credit Card,Standard,,,,,,,0,0,0
993,ORD00000993,CUST00043689,2023-08-27 10:43:22,Completed,Online,,98.77,0.0,5.17,7.9,111.84,Credit Card,Express,,,,,,,0,0,0
994,ORD00000994,CUST00041330,2022-04-02 15:02:23,Completed,Online,,76.89,0.0,2.57,6.15,85.61,Credit Card,  Express,,,,,,,0,0,0
995,ORD00000995,CUST00003587,2023-12-06 11:03:18,Completed,Online,,147.41,0.0,5.2,11.79,164.39999999999998,PayPal,Standard,,,,,,,0,0,0
996,ORD00000996,CUST00003772,2024-12-26 07:42:11,Completed,Online,,111.71,0.0,2.28,8.94,122.92999999999999,PayPal,Express,,,,,,,0,0,0
997,ORD00000997,CUST00003087,2022-02-05 22:56:33,Completed,Online,,88.52,0.0,1.99,7.08,97.58999999999999,PayPal,Standard,,,,,,,0,0,0
998,ORD00000998,CUST00022791,2024-08-09 06:20:12,completed,Online,,40.52,0.0,14.48,3.24,58.24,Credit Card,Express,,,,,,,0,0,0
999,ORD00000999,CUST00044566,2023-03-23 14:38:57,Completed,Online,,195.03,0.0,2.46,15.6,213.09,  Debit Card,Standard,,,,,,,0,0,0
1000,ORD00001000,CUST00020584,2024-08-10 14:36:02,Completed,Online  ,,162.49,0.0,0.0,13.0,175.49,PayPal,Standard,,,,,,PARTNERSHIP,0,0,0
1001,ORD00001001,CUST00047886,2022-06-17 15:54:17,Completed,Online,,82.4,0.0,0.89,6.59,89.88000000000001,Debit Card,Standard,,,,,,,0,0,1
1002,ORD00001002,CUST00009532,2023-05-25 12:47:30,Completed,Online  ,,157.98,0.0,13.34,12.64,183.95999999999998,Debit Card,Standard,,,,,,,0,0,0
1003,ORD00001003,CUST00003920,2024-05-03 23:40:20,Completed,Online  ,,198.28,0.0,5.55,15.86,219.69,PayPal,Express,,,,,,,0,0,0
1004,ORD00001004,CUST00040980,2023-02-27 02:59:36,Completed,Online,,33.3,0.0,9.4,2.66,45.36,Debit Card,Standard,,,,,,,0,0,1
1005,ORD00001005,CUST00002432,2023-01-29 07:11:46,  Completed,Online,,156.89,0.0,5.18,12.55,174.62,PayPal,Express,,,,,,,0,0,0
1006,ORD00001006,CUST00019068,2022-12-01 11:48:02,Completed  ,Online,,120.41,0.0,3.84,9.63,133.88,Credit Card,Standard,,,,,,,0,0,0
1007,ORD00001007,CUST00014596,2024-06-17 21:18:50,Completed,Online  ,,175.37,0.0,7.03,14.03,196.43,Credit Card,Standard,,,,,,,0,0,0
1008,ORD00001008,CUST00001677,2023-02-25 07:10:19,Completed,Online,,53.26,0.0,14.43,4.26,71.95,Credit Card,Express,,,,,,,0,0,0
1009,ORD00001009,CUST00031455,2022-10-14 17:04:33,Completed,Online,,171.19,0.0,0.0,13.7,184.89,PayPal,Express,,,,,,BOOKFLUENCERSHIP,0,0,0
1010,ORD00001010,CUST00032195,2022-03-28 10:34:49,Completed,Online,,66.66,0.0,7.2,5.33,79.19,  Debit Card,Standard,,,,,,,0,0,0
1011,ORD00001011,CUST00038446,2023-09-25 12:38:49,Completed,Online,,66.88,0.0,13.77,5.35,85.99999999999999,Credit Card,Express,,,,,,,0,0,0
1012,ORD00001012,CUST00049377,2024-01-15 13:19:03,Completed,Online,,194.6,0.0,10.71,15.57,220.88,Debit Card,Express,,,,,,,0,0,0
1013,ORD00001013,CUST00047478,2024-10-21 07:31:51,Completed,  Online,,28.62,0.0,3.02,2.29,33.93,PayPal,EXPRESS,,,,,,,0,0,0
1014,ORD00001014,CUST00019030,2023-07-30 00:49:09,Completed,online,,147.73,0.0,3.34,11.82,162.89,Debit Card,Standard,,,,,,,0,0,0
1015,ORD00001015,CUST00003729,2024-10-23 12:21:13,Completed,online,,37.86,0.0,2.33,3.03,43.22,Debit Card,Standard,,,,,,,0,0,0
1016,ORD00001016,CUST00040509,2024-08-28 03:11:00,Completed,Online,,60.04,0.0,2.15,4.8,66.99,PayPal,Express,,,,,,,0,0,0
1017,ORD00001017,CUST00014828,2024-07-20 14:21:32,Completed,Online,,154.01,0.0,12.35,12.32,178.67999999999998,Debit Card,Express,,,,,,,0,0,1
1018,ORD00001018,CUST00025689,2024-12-02 06:07:37,Completed,ONLINE,,45.43,0.0,13.84,3.63,62.9,Credit Card,Standard,,,,,,,0,0,0
1019,ORD00001019,CUST00032690,2024-06-11 09:40:00,Completed,Online  ,,167.89,25.18,8.23,11.42,162.35999999999996,Credit Card,Standard,,,,,,PARTNER15,15,0,0
1020,ORD00001020,CUST00021070,2023-09-29 23:14:44,Completed,Online,,128.73,0.0,8.43,10.3,147.46,Credit Card,STANDARD,,,,,,,0,0,0
1021,ORD00001021,CUST00046778,2023-03-06 10:40:23,Completed,Online,,84.35,0.0,0.35,6.75,91.44999999999999,PayPal  ,Standard,,,,,,,0,0,0
1022,ORD00001022,CUST00030330,2025-01-07 01:08:13,Completed,ONLINE,,105.61,15.84,0.55,7.18,97.5,Debit Card,Express,,,,,,PARTNER15,15,0,0
1023,ORD00001023,CUST00010554,2023-12-22 14:33:41,Completed,Online  ,,168.0,0.0,10.22,13.44,191.66,PayPal,Express,,,,,,,0,0,0
1024,ORD00001024,CUST00030505,2024-10-20 21:16:33,Completed,Online  ,,170.74,0.0,2.26,13.66,186.66,Debit Card,Standard  ,,,,,,,0,0,0
1025,ORD00001025,CUST00016570,2024-07-15 22:47:37,Completed,  Online,,101.12,0.0,13.71,8.09,122.92000000000002,PayPal,Standard,,,,,,,0,0,0
1026,ORD00001026,CUST00048900,2024-03-03 12:51:03,Completed,Online,,185.09,0.0,13.92,14.81,213.82,Credit Card,  Standard,,,,,,,0,0,0
1027,ORD00001027,CUST00043271,2022-10-22 21:24:43,completed,Online,,176.24,0.0,0.0,14.1,190.34,Debit Card,Standard,,,,,,PARTNERSHIP,0,0,0
1028,ORD00001028,CUST00012349,2024-05-06 09:59:00,Completed,Online,,48.95,0.0,11.44,3.92,64.31,PAYPAL,Standard,,,,,,,0,0,0
1029,ORD00001029,CUST00046689,2023-06-17 09:34:50,Completed,Online,,32.85,0.0,14.23,2.63,49.71,Debit Card,Standard,,,,,,,0,0,0
1030,ORD00001030,CUST00046826,2024-05-03 04:47:09,Completed,Online,,179.4,0.0,3.44,14.35,197.19,  Debit Card,Standard,,,,,,,0,0,0
1031,ORD00001031,CUST00031341,2024-11-04 09:05:35,Completed,Online,,90.01,0.0,0.0,7.2,97.21000000000001,DEBIT CARD,Express,,,,,,PARTNERSHIP,0,0,0
1032,ORD00001032,CUST00028546,2024-10-29 10:44:45,Completed,Online,,90.83,13.62,4.65,6.18,88.03999999999999,Debit Card,Standard,,,,,,BOOKFLUENCER15,15,0,0
1033,ORD00001033,CUST00017074,2023-04-26 22:27:59,Completed,online,,60.39,0.0,0.0,4.83,65.22,PayPal,Standard,,,,,,BOOKFLUENCERSHIP,0,0,0
1034,ORD00001034,CUST00038418,2024-08-06 10:31:12,Completed,Online,,158.73,0.0,4.62,12.7,176.04999999999998,Credit Card,  Standard,,,,,,partner20,0,0,0
1035,ORD00001035,CUST00027251,2024-12-17 11:54:10,Completed,Online,,121.66,0.0,13.98,9.73,145.36999999999998,Credit Card,Standard,,,,,,,0,0,0
1036,ORD00001036,CUST00017960,2024-09-21 18:11:45,Completed,Online,,139.85,0.0,7.15,11.19,158.19,Debit Card,Express,,,,,,,0,0,0
1037,ORD00001037,CUST00025971,2024-10-07 20:21:36,COMPLETED,Online,,179.24,0.0,2.83,14.34,196.41000000000003,PayPal,Standard,,,,,,,0,0,0
1038,ORD00001038,CUST00026125,2023-08-14 02:16:39,Completed,Online,,52.6,0.0,8.04,4.21,64.85,Credit Card,Standard,,,,,,,0,0,0
1039,ORD00001039,CUST00041842,2024-04-28 23:56:16,Completed,Online,,111.27,0.0,7.68,8.9,127.85,Debit Card,Standard,,,,,,,0,0,0
1040,ORD00001040,CUST00001530,2024-12-03 11:36:32,Completed,Online,,76.41,0.0,0.99,6.11,83.50999999999999,PayPal,Standard,,,,,,PARTNER20,0,0,0
1041,ORD00001041,CUST00028142,2024-02-23 17:47:58,COMPLETED,Online,,87.1,0.0,0.0,6.97,94.07,PayPal,Standard,,,,,,PARTNERSHIP,0,0,1
1042,ORD00001042,CUST00049035,2022-10-31 22:27:39,Completed,Online,,138.32,0.0,4.03,11.07,153.42,DEBIT CARD,Express,,,,,,,0,0,0
1043,ORD00001043,CUST00016522,2024-08-25 00:08:04,Completed,Online,,135.11,0.0,1.5,10.81,147.42000000000002,Debit Card,Express,,,,,,,0,0,0
1044,ORD00001044,CUST00020551,2024-08-01 07:05:34,Completed,Online,,171.84,0.0,1.73,13.75,187.32,Debit Card,Express,,,,,,,0,0,0
1045,ORD00001045,CUST00006849,2022-12-28 13:13:10,Completed,Online,,196.92,0.0,1.22,15.75,213.89,Debit Card,Standard,,,,,,,0,0,0
1046,ORD00001046,CUST00040058,2023-12-14 20:22:11,Completed,Online,,28.22,0.0,4.14,2.26,34.62,Debit Card,Standard,,,,,,,0,0,0
1047,ORD00001047,CUST00032940,2024-11-01 14:58:11,  Completed,ONLINE,,30.81,0.0,0.88,2.46,34.15,Debit Card,Express,,,,,,,0,0,0
1048,ORD00001048,CUST00010077,2024-08-26 05:29:12,completed,Online,,87.94,0.0,0.0,7.04,94.98,Debit Card,Express,,,,,,PARTNERSHIP,0,0,0
1049,ORD00001049,CUST00015992,2023-11-23 11:31:39,Completed,Online,,155.14,0.0,2.5,12.41,170.04999999999998,CREDIT CARD,Standard,,,,,,,0,0,0
1050,ORD00001050,CUST00006628,2024-05-05 02:56:16,Completed  ,Online,,50.6,0.0,3.08,4.05,57.73,Credit Card,Express,,,,,,,0,0,0
1051,ORD00001051,CUST00013610,2022-07-12 16:57:47,Completed,Online,,187.22,0.0,11.18,14.98,213.38,PayPal,Express,,,,,,,0,0,0
1052,ORD00001052,CUST00034965,2024-05-05 14:20:24,Completed,online,,176.34,0.0,4.24,14.11,194.69,Debit Card,Express,,,,,,,0,0,0
1053,ORD00001053,CUST00024615,2023-08-21 17:18:26,  Completed,  Online,,127.95,0.0,11.08,10.24,149.27,Debit Card,  Express,,,,,,,0,0,1
1054,ORD00001054,CUST00014833,2023-11-15 06:01:29,Completed,  Online,,153.24,0.0,14.37,12.26,179.87,Debit Card,Express,,,,,,,0,0,0
1055,ORD00001055,CUST00005861,2023-11-01 13:37:15,Completed,Online,,198.91,0.0,3.72,15.91,218.54,Debit Card,Standard,,,,,,,0,0,0
1056,ORD00001056,CUST00007997,2024-12-26 06:12:10,Completed,ONLINE,,90.63,0.0,6.9,7.25,104.78,PayPal,Express,,,,,,,0,0,0
1057,ORD00001057,CUST00040077,2024-04-22 23:36:48,Completed,  Online,,31.53,0.0,11.52,2.52,45.57,Debit Card  ,Express,,,,,,,0,0,0
1058,ORD00001058,CUST00047037,2021-12-02 00:59:39,Completed,Online,,154.37,0.0,9.13,12.35,175.85,Debit Card,Standard,,,,,,,0,0,0
1059,ORD00001059,CUST00028232,2023-10-18 20:12:30,Completed,Online,,22.61,0.0,13.53,1.81,37.95,Debit Card,Express,,,,,,,0,0,0
1060,ORD00001060,CUST00041733,2024-06-24 13:03:47,Completed,ONLINE,,129.56,0.0,14.09,10.36,154.01,Credit Card,  Standard,,,,,,PARTNER20,0,0,0
1061,ORD00001061,CUST00049716,2024-11-23 18:11:29,Completed,Online,,143.62,0.0,0.61,11.49,155.72000000000003,CREDIT CARD,Express,,,,,,,0,0,0
1062,ORD00001062,CUST00036387,2022-10-14 05:13:30,Completed,Online,,62.99,0.0,0.0,5.04,68.03,Debit Card,Standard,,,,,,partnership,0,0,0
1063,ORD00001063,CUST00025393,2022-08-19 06:51:37,Completed,Online,,134.43,0.0,6.77,10.75,151.95000000000002,Debit Card,express,,,,,,,0,0,0
1064,ORD00001064,CUST00019727,2024-10-31 01:40:52,Completed,Online,,78.88,0.0,8.03,6.31,93.22,Debit Card,Standard,,,,,,,0,0,0
1065,ORD00001065,CUST00044232,2024-01-17 13:11:07,Completed,Online,,114.3,11.43,4.12,8.23,115.22000000000001,Credit Card,Standard,,,,,,GIFT10,10,0,0
1066,ORD00001066,CUST00019366,2023-10-07 19:41:15,Completed,Online,,132.96,0.0,11.41,10.64,155.01,Debit Card,Standard,,,,,,,0,0,0
1067,ORD00001067,CUST00027567,2022-07-19 02:16:02,completed,Online,,38.95,0.0,13.2,3.12,55.27,Debit Card,Express,,,,,,,0,0,0
1068,ORD00001068,CUST00036042,2022-03-02 10:49:57,Completed,Online,,171.18,0.0,5.31,13.69,190.18,Credit Card,Standard,,,,,,,0,0,0
1069,ORD00001069,CUST00032528,2023-01-30 23:57:16,Completed,Online,,65.39,0.0,11.02,5.23,81.64,Credit Card,Express,,,,,,,0,0,0
1070,ORD00001070,CUST00020866,2022-02-02 19:55:25,Completed,Online,,130.71,19.61,11.82,8.89,131.81,Credit Card,Express,,,,,,PARTNER15,15,0,0
1071,ORD00001071,CUST00031568,2024-12-30 05:13:37,COMPLETED,Online,,83.0,0.0,11.98,6.64,101.62,Debit Card,Standard,,,,,,,0,0,0
1072,ORD00001072,CUST00014703,2022-09-24 07:08:22,Completed,Online,,146.6,0.0,2.61,11.73,160.94,Credit Card,Express,,,,,,,0,0,0
1073,ORD00001073,CUST00015161,2022-09-27 20:11:52,Completed,Online  ,,94.35,0.0,0.0,7.55,101.89999999999999,  Debit Card,Standard,,,,,,BOOKFLUENCERSHIP,0,0,0
1074,ORD00001074,CUST00049462,2024-12-13 00:48:22,  Completed,Online,,163.95,0.0,13.91,13.12,190.98,Debit Card,Express,,,,,,,0,0,0
1075,ORD00001075,CUST00044420,2024-02-29 17:37:18,Completed,Online,,164.81,0.0,2.37,13.18,180.36,credit card,Express,,,,,,,0,0,0
1076,ORD00001076,CUST00006065,2024-02-09 16:14:09,Completed,Online,,74.79,0.0,1.85,5.98,82.62,Credit Card,standard,,,,,,,0,0,0
1077,ORD00001077,CUST00005468,2024-12-18 23:51:24,Completed,  Online,,30.7,0.0,11.15,2.46,44.31,PAYPAL,  Standard,,,,,,,0,0,0
1078,ORD00001078,CUST00007440,2024-07-16 02:42:58,Completed,Online,,29.96,0.0,9.06,2.4,41.42,Credit Card,Express,,,,,,partner20,0,0,0
1079,ORD00001079,CUST00039513,2021-06-05 20:26:05,Completed,Online,,117.44,0.0,0.0,9.4,126.84,Debit Card,STANDARD,,,,,,BOOKFLUENCERSHIP,0,0,0
1080,ORD00001080,CUST00048650,2024-10-08 22:01:58,Completed,online,,37.21,0.0,7.21,2.98,47.4,PayPal,Express,,,,,,,0,0,0
1081,ORD00001081,CUST00011050,2024-08-21 07:17:29,Completed,Online,,132.14,0.0,8.74,10.57,151.45,Credit Card,Express,,,,,,,0,0,0
1082,ORD00001082,CUST00049959,2024-12-10 08:17:57,Completed,ONLINE,,189.42,0.0,0.0,15.15,204.57,Debit Card,Express,,,,,,SCHOOLSHIP,0,0,0
1083,ORD00001083,CUST00028339,2024-09-09 16:18:18,Completed,Online,,96.22,0.0,4.36,7.7,108.28,Debit Card  ,Standard,,,,,,,0,0,0
1084,ORD00001084,CUST00013708,2023-10-17 14:37:42,Completed,Online,,178.75,0.0,1.96,14.3,195.01000000000002,Debit Card,EXPRESS,,,,,,,0,0,0
1085,ORD00001085,CUST00026043,2022-05-10 22:45:09,Completed,ONLINE,,182.15,0.0,2.87,14.57,199.59,Debit Card,  Standard,,,,,,,0,0,0
1086,ORD00001086,CUST00022635,2022-12-01 02:04:27,Completed,Online,,134.67,0.0,14.78,10.77,160.22,PayPal,  Express,,,,,,,0,0,0
1087,ORD00001087,CUST00048274,2024-03-30 11:25:59,Completed,Online,,127.65,0.0,12.65,10.21,150.51000000000002,Credit Card,Standard,,,,,,,0,0,0
1088,ORD00001088,CUST00044856,2024-02-06 09:36:45,Completed,Online,,55.28,0.0,9.91,4.42,69.61,PayPal,Express,,,,,,,0,0,0
1089,ORD00001089,CUST00039170,2024-09-27 04:27:41,Completed  ,Online,,84.36,0.0,14.66,6.75,105.77,Debit Card,Standard,,,,,,,0,0,0
1090,ORD00001090,CUST00002607,2024-06-01 19:33:08,Completed,Online,,144.4,0.0,6.22,11.55,162.17000000000002,Credit Card,Express,,,,,,,0,0,0
1091,ORD00001091,CUST00040060,2023-07-26 21:38:59,Completed,Online,,169.32,0.0,11.94,13.55,194.81,Credit Card,Standard,,,,,,,0,0,0
1092,ORD00001092,CUST00016749,2023-07-03 11:42:14,Completed,Online,,37.8,0.0,10.97,3.02,51.79,Credit Card  ,Standard,,,,,,,0,0,0
1093,ORD00001093,CUST00031232,2024-11-04 19:37:20,Completed,Online,,183.33,0.0,10.55,14.67,208.55,PayPal,Express,,,,,,,0,0,0
1094,ORD00001094,CUST00000735,2023-04-04 13:03:58,Completed,Online,,139.85,0.0,3.72,11.19,154.76,Credit Card,Express,,,,,,,0,0,0
1095,ORD00001095,CUST00049806,2022-08-02 16:37:14,Completed,Online,,166.1,0.0,11.44,13.29,190.82999999999998,Credit Card,Express,,,,,,,0,0,0
1096,ORD00001096,CUST00035835,2024-12-15 21:54:46,Completed,Online,,196.7,0.0,14.04,15.74,226.48,Debit Card  ,Express,,,,,,,0,0,0
1097,ORD00001097,CUST00034625,2023-06-03 16:20:06,Completed,Online,,149.85,0.0,4.62,11.99,166.46,Credit Card,Express,,,,,,,0,0,0
1098,ORD00001098,CUST00049175,2022-05-20 10:44:15,completed,Online,,196.37,0.0,0.23,15.71,212.31,Credit Card,Express,,,,,,,0,0,0
1099,ORD00001099,CUST00027567,2022-07-14 06:43:28,Completed,Online,,40.1,0.0,14.49,3.21,57.800000000000004,PayPal,Standard,,,,,,,0,0,0
1100,ORD00001100,CUST00007584,2023-06-17 17:22:39,COMPLETED,Online,,72.96,0.0,1.66,5.84,80.46,PayPal,Express,,,,,,,0,0,0
1101,ORD00001101,CUST00014999,2022-07-17 23:02:20,COMPLETED,Online,,120.27,0.0,0.25,9.62,130.14,PayPal,Express,,,,,,,0,0,0
1102,ORD00001102,CUST00003588,2024-11-27 16:34:36,Completed,Online,,122.31,0.0,2.07,9.78,134.16,Credit Card,Express,,,,,,,0,0,0
1103,ORD00001103,CUST00015251,2024-09-22 07:05:58,Completed,Online,,87.58,13.14,12.96,5.96,93.36,Credit Card,Standard,,,,,,PARTNER15,15,0,0
1104,ORD00001104,CUST00005324,2024-12-11 04:44:28,Completed,Online,,47.6,0.0,7.78,3.81,59.190000000000005,Debit Card,Express,,,,,,,0,0,0
1105,ORD00001105,CUST00034315,2024-04-05 02:05:18,Completed,Online,,180.68,0.0,1.46,14.45,196.59,Credit Card,Standard,,,,,,,0,0,0
1106,ORD00001106,CUST00022477,2024-07-21 17:37:45,Completed,Online,,69.63,0.0,3.09,5.57,78.28999999999999,Credit Card,Express,,,,,,,0,0,0
1107,ORD00001107,CUST00046995,2024-06-11 21:58:21,Completed,Online,,120.49,0.0,11.23,9.64,141.36,Credit Card,Standard,,,,,,,0,0,0
1108,ORD00001108,CUST00023178,2023-07-12 13:58:11,Completed,Online,,77.35,0.0,7.58,6.19,91.11999999999999,Debit Card,Express,,,,,,,0,0,0
1109,ORD00001109,CUST00049265,2024-04-29 20:04:56,Completed,ONLINE,,154.11,0.0,11.26,12.33,177.70000000000002,PayPal,Standard,,,,,,,0,0,0
1110,ORD00001110,CUST00001507,2024-09-09 22:19:08,completed,Online,,174.07,0.0,14.54,13.93,202.54,PayPal,Standard,,,,,,,0,0,0
1111,ORD00001111,CUST00028517,2023-02-22 16:48:12,Completed,Online,,124.07,0.0,1.45,9.93,135.45,debit card,Standard,,,,,,,0,0,0
1112,ORD00001112,CUST00024490,2023-07-06 21:17:20,Completed,Online,,185.67,0.0,10.57,14.85,211.08999999999997,PayPal,Standard,,,,,,,0,0,0
1113,ORD00001113,CUST00025769,2024-12-20 12:43:07,Completed,Online,,133.79,0.0,8.44,10.7,152.92999999999998,Debit Card,Standard,,,,,,,0,0,0
1114,ORD00001114,CUST00022473,2022-09-22 12:51:31,Completed,Online,,71.77,0.0,0.0,5.74,77.50999999999999,PayPal,Express,,,,,,BOOKFLUENCERSHIP,0,0,0
1115,ORD00001115,CUST00038358,2021-10-08 02:31:47,Completed,Online,,64.58,0.0,3.71,5.17,73.46,Debit Card,Standard,,,,,,,0,0,0
1116,ORD00001116,CUST00001465,2023-12-01 09:01:16,Completed,Online,,145.11,21.77,3.79,9.87,137.00000000000003,Debit Card,Express,,,,,,BOOKFLUENCER15,15,0,0
1117,ORD00001117,CUST00022658,2023-04-15 08:09:45,Completed,Online,,27.33,0.0,14.09,2.19,43.61,Credit Card,Standard,,,,,,,0,0,0
1118,ORD00001118,CUST00001715,2024-10-15 03:24:38,Completed,  Online,,95.01,0.0,4.12,7.6,106.73,Credit Card,Express,,,,,,,0,0,0
1119,ORD00001119,CUST00041752,2024-02-11 14:10:56,Completed,Online,,44.22,0.0,1.67,3.54,49.43,Credit Card,Standard,,,,,,,0,0,0
1120,ORD00001120,CUST00026194,2023-10-25 10:42:18,Completed,Online,,111.45,0.0,5.58,8.92,125.95,  Debit Card,Standard,,,,,,,0,0,0
1121,ORD00001121,CUST00005888,2022-12-23 21:27:12,Completed,Online,,91.45,0.0,4.69,7.32,103.46000000000001,Debit Card,Express,,,,,,,0,0,0
1122,ORD00001122,CUST00017149,2024-09-13 03:01:23,Completed,Online,,174.41,0.0,14.71,13.95,203.07,Debit Card,Express,,,,,,,0,0,0
1123,ORD00001123,CUST00035083,2024-01-25 11:49:41,Completed,Online,,124.44,0.0,0.0,9.96,134.4,Debit Card,Express,,,,,,PARTNERSHIP  ,0,0,0
1124,ORD00001124,CUST00016124,2024-07-26 03:41:29,Completed,Online,,117.25,0.0,11.36,9.38,137.99,Credit Card,Express,,,,,,PARTNER20,0,0,0
1125,ORD00001125,CUST00012544,2021-09-20 17:57:24,Completed  ,Online,,155.92,0.0,10.48,12.47,178.86999999999998,Credit Card,Express,,,,,,,0,0,0
1126,ORD00001126,CUST00007535,2023-06-05 18:20:51,  Completed,Online,,117.98,0.0,5.53,9.44,132.95000000000002,Credit Card,Express,,,,,,,0,0,0
1127,ORD00001127,CUST00018287,2023-11-19 20:58:11,Completed,Online,,62.76,0.0,1.04,5.02,68.82,Credit Card,Express,,,,,,,0,0,0
1128,ORD00001128,CUST00030069,2023-12-18 01:41:39,Completed,Online,,161.21,0.0,0.0,12.9,174.11,PayPal,express,,,,,,PARTNERSHIP,0,0,0
1129,ORD00001129,CUST00026104,2024-12-31 12:05:57,Completed,Online,,58.23,0.0,12.21,4.66,75.1,Debit Card,Standard,,,,,,,0,0,0
1130,ORD00001130,CUST00024864,2023-11-19 06:53:18,Completed,Online,,125.41,0.0,11.44,10.03,146.88,Credit Card,Standard,,,,,,,0,0,0
1131,ORD00001131,CUST00039708,2023-11-26 15:26:00,Completed,Online,,90.92,13.64,11.72,6.18,95.18,paypal,Standard,,,,,,BOOKFLUENCER15,15,0,0
1132,ORD00001132,CUST00011672,2024-11-16 08:29:36,Completed,Online,,160.74,0.0,4.55,12.86,178.15000000000003,Credit Card,Express,,,,,,,0,0,0
1133,ORD00001133,CUST00015463,2023-12-20 19:49:29,Completed,Online,,142.64,0.0,0.51,11.41,154.55999999999997,PayPal,Express,,,,,,,0,0,0
1134,ORD00001134,CUST00000588,2024-06-26 12:12:37,Completed  ,Online,,98.02,9.8,14.5,7.06,109.78,debit card,Express,,,,,,SAVE10,10,0,0
1135,ORD00001135,CUST00017192,2022-07-08 00:02:09,Completed,  Online,,78.18,0.0,10.44,6.25,94.87,  Credit Card,Standard,,,,,,,0,0,0
1136,ORD00001136,CUST00045265,2022-04-08 20:32:55,Completed,Online,,63.61,0.0,11.83,5.09,80.53,Credit Card,Standard,,,,,,,0,0,0
1137,ORD00001137,CUST00034220,2024-10-22 14:25:39,Completed,Online,,196.93,0.0,14.06,15.75,226.74,Debit Card,Express,,,,,,,0,0,0
