order_key,order_id,customer_id,order_timestamp,order_status,order_channel,store_id,subtotal,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,shipping_address_line1,shipping_address_line2,shipping_city,shipping_postal_code,shipping_country,promo_code,discount_percent,first_purchase_flag,gift_order_flag
922,ORD00000922,CUST00041923,2024-12-24 03:32:27,Completed,Online,,,0.0,9.21,14.65,207.04000000000002,PayPal,Standard,,,,,,,0,0,0
923,ORD00000923,CUST00020107,2021-11-30 22:31:46,Completed,Online,,69.83,0.0,6.38,5.59,81.8,credit card  ,Standard,,,,,,,0,0,0
924,ORD00000924,CUST00041579,2024-02-07 18:44:48,Completed  ,Online,,123.0,0.0,1.14,9.84,133.98,PayPal,Express,,,,,,,0,0,0
925,ORD00000925,CUST00041770,2024-08-06 09:51:10,Completed,ONLINE,,113.06,0.0,9.87,9.04,131.97,Credit Card,Standard,,,,,,,0,0,0
926,ORD00000926,CUST00000630,2023-11-08 04:10:15,COMPLETED,Online,,147.64,0.0,7.51,11.81,166.95999999999998,Credit Card,Express,,,,,,,0,0,1
927,ORD00000927,CUST00019832,2024-01-29 04:23:52,Completed,  Online,,36.81,0.0,8.19,2.94,47.94,PayPal,Standard,,,,,,,0,0,0
928,ORD00000928,CUST00024919,2024-09-01 14:25:59,Completed,Online,,40.94,0.0,2.59,3.28,46.81,Credit Card,Express,,,,,,,0,0,0
929,ORD00000929,CUST00037235,2022-12-19 07:33:41,Completed,Online,,122.73,12.27,6.8,8.84,126.10000000000001,PayPal  ,Standard,,,,,,SAVE10,10,0,0
930,ORD00000930,CUST00005689,2023-12-26 10:01:52,Completed,Online,,52.45,0.0,11.52,4.2,68.17,PayPal,Express,,,,,,,0,0,0
931,ORD00000931,CUST00022586,2024-08-11 05:01:09,Completed,Online,,183.2,0.0,1.78,14.66,199.64,PayPal  ,Standard,,,,,,,0,0,0
932,ORD00000932,CUST00012304,2023-12-27 20:52:49,Completed,Online,,60.74,0.0,14.32,4.86,79.92,Credit Card,Standard,,,,,,,0,0,0
933,ORD00000933,CUST00040160,2024-10-06 02:38:26,Completed,Online,,115.41,0.0,0.16,9.23,124.8,PayPal,Express,,,,,,,0,0,0
934,ORD00000934,CUST00010742,2024-04-14 12:23:07,  Completed,Online,,113.38,0.0,4.01,9.07,126.46000000000001,Debit Card,Standard,,,,,,,0,0,0
935,ORD00000935,CUST00015637,2024-07-30 17:16:49,Completed,Online,,141.87,0.0,11.53,11.35,164.75,Debit Card,Standard,,,,,,,0,0,0
936,ORD00000936,CUST00017761,2024-05-25 20:37:03,  Completed,Online,,50.79,0.0,8.22,4.06,63.07,paypal,Express,,,,,,,0,0,0
937,ORD00000937,CUST00009406,2022-08-16 12:44:32,Completed,Online,,140.61,0.0,12.55,11.25,164.41000000000003,Debit Card,Express,,,,,,,0,0,0
938,ORD00000938,CUST00026154,2023-04-30 02:22:18,completed,Online,,168.4,0.0,13.44,13.47,195.31,PayPal,Standard,,,,,,,0,0,0
939,ORD00000939,CUST00004317,2023-11-30 20:26:30,  Completed,Online,,25.38,0.0,8.71,2.03,36.120000000000005,PayPal,Express,,,,,,,0,0,0
940,ORD00000940,CUST00044782,2024-02-17 13:34:59,Completed,online,,130.85,0.0,4.74,10.47,146.06,Debit Card,Express,,,,,,,0,0,0
941,ORD00000941,CUST00021949,2023-08-10 05:14:39,Completed,ONLINE,,118.61,0.0,0.45,9.49,128.55,Credit Card,Express,,,,,,,0,0,0
942,ORD00000942,CUST00037710,2024-05-05 07:28:44,Completed,Online,,20.26,0.0,0.92,1.62,22.800000000000004,Debit Card,Standard,,,,,,,0,0,0
943,ORD00000943,CUST00045205,2024-02-07 17:50:43,Completed,  Online,,193.19,0.0,11.69,15.46,220.34,Debit Card,Express,,,,,,,0,0,0
944,ORD00000944,CUST00012846,2024-09-16 01:11:05,Completed,Online,,138.95,0.0,10.66,11.12,160.73,Credit Card,Express,,,,,,,0,0,1
945,ORD00000945,CUST00042869,2024-07-05 16:38:51,Completed,  Online,,121.5,0.0,8.03,9.72,139.25,PayPal,Express,,,,,,,0,0,0
946,ORD00000946,CUST00035647,2022-07-20 19:13:09,Completed,Online,,43.39,0.0,7.93,3.47,54.79,Credit Card,Standard,,,,,,,0,0,1
947,ORD00000947,CUST00042102,2024-10-11 17:56:19,Completed,Online,,93.63,0.0,5.34,7.49,106.46,Credit Card,STANDARD,,,,,,,0,0,0
948,ORD00000948,CUST00049147,2024-02-05 12:46:19,Completed  ,Online,,66.95,0.0,13.9,5.36,86.21000000000001,Debit Card,Express,,,,,,,0,0,0
949,ORD00000949,CUST00014274,2024-12-12 11:06:32,Completed,online,,176.97,0.0,7.34,14.16,198.47,Credit Card,Standard,,,,,,,0,0,0
950,ORD00000950,CUST00042255,2022-01-22 11:51:49,Completed,ONLINE,,138.7,0.0,14.48,11.1,164.27999999999997,Credit Card,Express,,,,,,,0,0,0
951,ORD00000951,CUST00005625,2025-01-08 13:46:50,Completed,Online,,94.08,0.0,11.17,7.53,112.78,Credit Card,Express,,,,,,,0,0,0
952,ORD00000952,CUST00002182,2022-09-09 11:04:18,Completed,Online,,199.31,0.0,2.91,15.94,218.16,Credit Card,Express,,,,,,,0,0,0
953,ORD00000953,CUST00004104,2023-04-02 10:16:42,Completed,Online,,49.17,0.0,3.04,3.93,56.14,Credit Card,Standard,,,,,,,0,0,1
954,ORD00000954,CUST00046486,2024-11-23 09:20:21,Completed,Online,,124.39,0.0,2.79,9.95,137.13,Debit Card,Express,,,,,,,0,0,0
955,ORD00000955,CUST00045397,2024-04-30 07:24:17,Completed,Online,,199.94,0.0,7.39,16.0,223.32999999999998,  PayPal,Express,,,,,,,0,0,1
956,ORD00000956,CUST00001671,2024-09-09 02:39:29,Completed,Online,,116.69,0.0,10.06,9.34,136.09,PayPal,Express,,,,,,,0,0,0
957,ORD00000957,CUST00015833,2024-02-24 21:30:18,Completed  ,Online,,160.18,0.0,5.69,12.81,178.68,PayPal,Standard,,,,,,,0,0,0
958,ORD00000958,CUST00025070,2023-09-02 12:19:59,Completed,Online,,197.53,29.63,13.81,13.43,195.14000000000001,Credit Card,EXPRESS,,,,,,SAVE15,15,0,0
959,ORD00000959,CUST00023984,2024-06-04 03:46:45,Completed,Online,,84.61,0.0,11.89,6.77,103.27,PayPal,  Express,,,,,,,0,0,0
960,ORD00000960,CUST00034643,2024-03-25 00:11:14,Completed,Online,,171.88,0.0,6.34,13.75,191.97,Debit Card,Express,,,,,,,0,0,0
961,ORD00000961,CUST00030469,2023-04-08 02:36:28,Completed,Online,,158.92,0.0,3.38,12.71,175.01,Credit Card,Express,,,,,,,0,0,0
962,ORD00000962,CUST00045785,2023-03-09 13:02:26,Completed,Online,,88.71,0.0,8.74,7.1,104.54999999999998,paypal,Express,,,,,,,0,0,0
963,ORD00000963,CUST00002770,2024-02-22 20:53:02,Completed,Online,,127.78,0.0,2.99,10.22,140.99,Credit Card,Standard,,,,,,,0,0,0
964,ORD00000964,CUST00009322,2024-02-19 09:52:47,completed,Online,,107.46,0.0,5.13,8.6,121.18999999999998,Debit Card,Standard,,,,,,,0,0,0
965,ORD00000965,CUST00015429,2024-03-26 04:43:44,Completed,Online,,127.29,0.0,5.99,10.18,143.46,Debit Card,Express,,,,,,,0,0,0
966,ORD00000966,CUST00011229,2023-08-25 06:09:38,Completed,Online,,56.56,0.0,4.2,4.52,65.28,PayPal,Express,,,,,,,0,0,0
967,ORD00000967,CUST00003537,2023-03-23 05:09:58,Completed,Online,,149.14,22.37,14.62,10.14,151.52999999999997,Debit Card,Express,,,,,,GIFT15,15,0,0
968,ORD00000968,CUST00025041,2023-02-16 21:34:05,Completed,Online  ,,54.81,5.48,1.16,3.95,54.44,PayPal,Express,,,,,,GIFT10,10,0,0
969,ORD00000969,CUST00048075,2024-09-23 13:51:02,Completed,Online,,69.2,0.0,11.3,5.54,86.04,Credit Card,  Express,,,,,,,0,0,0
970,ORD00000970,CUST00045727,2023-08-05 02:37:57,Completed,Online,,152.12,0.0,5.15,12.17,169.44,PayPal,Standard,,,,,,,0,0,0
971,ORD00000971,CUST00039421,2024-01-09 03:55:23,Completed,ONLINE,,115.45,0.0,5.31,9.24,130.0,PayPal,Standard,,,,,,,0,0,0
972,ORD00000972,CUST00008590,2022-11-13 05:02:39,Completed,Online,,27.03,2.7,6.03,1.95,32.31,Credit Card,Standard,,,,,,SAVE10,10,0,0
973,ORD00000973,CUST00043370,2024-12-11 15:09:11,Completed,Online,,113.1,0.0,3.71,9.05,125.85999999999999,credit card,Express,,,,,,,0,0,0
974,ORD00000974,CUST00004529,2024-11-01 23:15:17,Completed,Online,,174.1,0.0,2.92,13.93,190.95,paypal,Express,,,,,,,0,0,0
975,ORD00000975,CUST00044380,2024-04-19 21:42:14,Completed,  online,,149.92,0.0,8.14,11.99,170.05,Credit Card,Express,,,,,,,0,0,0
976,ORD00000976,CUST00045942,2023-04-10 00:36:52,Completed  ,Online  ,,85.53,0.0,14.37,6.84,106.74000000000001,Credit Card,Express,,,,,,,0,0,0
977,ORD00000977,CUST00039459,2024-06-16 12:52:32,Completed,Online,,67.89,0.0,6.12,5.43,79.44,Debit Card,EXPRESS,,,,,,,0,0,0
978,ORD00000978,CUST00047323,2024-10-14 19:53:16,Completed,Online,,168.56,0.0,7.49,13.48,189.53,Debit Card,Standard,,,,,,,0,0,0
979,ORD00000979,CUST00004808,2024-01-19 22:34:09,Completed,Online,,96.88,0.0,1.16,7.75,105.78999999999999,Debit Card,Express,,,,,,,0,0,0
980,ORD00000980,CUST00010123,2022-09-13 04:01:23,completed,Online,,23.38,0.0,12.53,1.87,37.779999999999994,Debit Card,Express,,,,,,,0,0,0
981,ORD00000981,CUST00003946,2023-09-12 00:21:25,Completed,Online,,97.16,0.0,4.6,7.77,109.52999999999999,Credit Card,Express,,,,,,,0,0,0
982,ORD00000982,CUST00048075,2024-07-01 11:08:01,Completed,ONLINE,,176.6,0.0,7.81,14.13,198.54,PayPal,STANDARD,,,,,,,0,0,0
983,ORD00000983,CUST00017126,2021-08-02 13:40:43,Completed  ,ONLINE,,71.28,0.0,13.11,5.7,90.09,Credit Card  ,Standard,,,,,,,0,0,0
984,ORD00000984,CUST00049033,2024-06-13 22:02:21,Completed,Online,,158.29,0.0,5.88,12.66,176.82999999999998,paypal,Express,,,,,,,0,0,0
985,ORD00000985,CUST00022398,2023-09-21 02:20:04,Completed,Online,,95.13,0.0,4.99,7.61,107.72999999999999,Credit Card,  Express,,,,,,,0,0,0
986,ORD00000986,CUST00011180,2023-03-24 23:44:43,Completed,Online,,154.39,0.0,4.97,12.35,171.70999999999998,Debit Card,Standard,,,,,,,0,0,0
987,ORD00000987,CUST00046127,2023-11-06 18:44:27,Completed,Online,,150.87,22.63,10.7,10.26,149.2,Credit Card,  Express,,,,,,SAVE15,15,0,0
988,ORD00000988,CUST00046790,2023-02-27 18:23:21,Completed,Online,,94.33,0.0,13.91,7.55,115.78999999999999,PayPal,Standard,,,,,,,0,0,0
989,ORD00000989,CUST00017183,2024-12-25 10:31:04,Completed,Online,,113.62,0.0,8.36,9.09,131.07,Credit Card,Standard,,,,,,,0,0,0
990,ORD00000990,CUST00020382,2023-10-20 21:04:54,completed,online,,93.42,0.0,14.22,7.47,115.11,Debit Card,Express,,,,,,,0,0,0
991,ORD00000991,CUST00041834,2022-10-17 17:10:45,Completed,Online,,130.01,0.0,6.52,10.4,146.93,Credit Card,Standard,,,,,,,0,0,0
992,ORD00000992,CUST00003215,2022-11-09 08:29:55,Completed,Online,,185.7,0.0,5.53,14.86,206.08999999999997,Credit Card,Standard,,,,,,,0,0,0
993,ORD00000993,CUST00028898,2024-08-31 02:32:57,Completed,Online,,40.98,0.0,13.32,3.28,57.58,CREDIT CARD,Standard,,,,,,,0,0,1
994,ORD00000994,CUST00030305,2022-12-20 07:25:16,Completed,Online,,,12.26,5.55,8.83,124.71999999999998,Credit Card,Standard,,,,,,AUTUMN10,10,0,0
995,ORD00000995,CUST00031681,2023-01-16 06:27:31,Completed,Online,,74.83,0.0,2.6,5.99,83.41999999999999,Debit Card  ,Express,,,,,,,0,0,0
996,ORD00000996,CUST00029214,2023-09-08 08:22:45,Completed,Online,,52.55,0.0,0.05,4.2,56.8,  Credit Card,Standard,,,,,,,0,0,0
997,ORD00000997,CUST00009799,2023-05-12 20:25:56,Completed,Online,,27.03,0.0,9.67,2.16,38.86,Credit Card,Standard,,,,,,,0,0,0
998,ORD00000998,CUST00040721,2024-06-25 00:39:57,  Completed,  Online,,99.68,0.0,7.05,7.97,114.7,PayPal,Standard,,,,,,,0,0,0
999,ORD00000999,CUST00037664,2024-05-18 01:47:38,Completed,Online,,39.98,0.0,1.04,3.2,44.22,Credit Card,Express,,,,,,,0,0,0
1000,ORD00001000,CUST00033722,2024-02-08 06:07:23,Completed,Online,,81.13,0.0,11.22,6.49,98.83999999999999,Credit Card,Standard,,,,,,,0,0,0
1001,ORD00001001,CUST00000447,2023-03-31 23:25:34,Completed,Online,,89.62,13.44,3.21,6.09,85.48,Credit Card,Standard,,,,,,GIFT15,15,0,0
1002,ORD00001002,CUST00035739,2024-01-10 19:54:46,Completed,Online,,187.65,0.0,3.42,15.01,206.07999999999998,Credit Card,Standard,,,,,,,0,0,0
1003,ORD00001003,CUST00037443,2023-11-08 15:14:57,Completed,Online,,143.19,0.0,7.64,11.46,162.29,Credit Card,Standard,,,,,,,0,0,0
1004,ORD00001004,CUST00015501,2023-10-04 22:21:42,Completed,ONLINE,,195.59,0.0,1.6,15.65,212.84,  Debit Card,Express,,,,,,,0,0,0
1005,ORD00001005,CUST00019273,2024-07-21 00:19:40,Completed,Online,,140.99,0.0,5.21,11.28,157.48000000000002,PayPal,Express,,,,,,,0,0,0
1006,ORD00001006,CUST00002331,2022-10-16 16:05:38,Completed,Online,,144.25,0.0,3.99,11.54,159.78,Debit Card,Standard,,,,,,,0,0,0
1007,ORD00001007,CUST00024900,2022-01-05 21:40:56,Completed,Online,,199.63,0.0,0.31,15.97,215.91,PayPal,Standard,,,,,,,0,0,0
1008,ORD00001008,CUST00028743,2023-07-07 21:50:21,Completed,  Online,,24.6,0.0,11.59,1.97,38.16,Debit Card,Standard,,,,,,,0,0,0
1009,ORD00001009,CUST00019577,2024-05-07 14:19:11,Completed,Online,,161.03,0.0,4.72,12.88,178.63,PayPal,Express,,,,,,,0,0,0
1010,ORD00001010,CUST00001244,2024-06-11 19:03:46,  COMPLETED,Online,,121.46,0.0,12.11,9.72,143.29,PayPal,Standard,,,,,,,0,0,0
1011,ORD00001011,CUST00030328,2021-10-14 01:14:13,Completed,Online,,46.88,0.0,4.22,3.75,54.85,PayPal,  Standard,,,,,,,0,0,0
1012,ORD00001012,CUST00031997,2024-08-03 15:36:47,Completed,Online,,101.15,0.0,13.48,8.09,122.72000000000001,Debit Card,Standard,,,,,,,0,0,0
1013,ORD00001013,CUST00035837,2024-07-13 07:35:42,Completed,Online,,115.48,0.0,8.09,9.24,132.81,Credit Card,Standard,,,,,,,0,0,0
1014,ORD00001014,CUST00047336,2024-05-27 21:45:58,Completed,Online,,198.73,0.0,6.55,15.9,221.18,PayPal,Express,,,,,,,0,0,0
1015,ORD00001015,CUST00017003,2024-02-19 22:36:38,Completed,Online,,176.05,0.0,8.59,14.08,198.72000000000003,Credit Card,Standard,,,,,,,0,0,0
1016,ORD00001016,CUST00044473,2023-02-16 04:20:58,Completed,Online,,195.33,0.0,10.48,15.63,221.44,Debit Card,Express,,,,,,,0,0,0
1017,ORD00001017,CUST00039154,2024-10-01 07:50:46,Completed,Online,,93.75,0.0,11.12,7.5,112.37,PayPal,Express,,,,,,,0,0,0
1018,ORD00001018,CUST00007861,2024-11-18 03:40:55,Completed,Online,,193.79,0.0,1.64,15.5,210.92999999999998,Debit Card,Express,,,,,,,0,0,1
1019,ORD00001019,CUST00017528,2022-02-20 17:48:39,Completed,Online,,170.03,0.0,11.75,13.6,195.38,Credit Card,Standard  ,,,,,,,0,0,0
1020,ORD00001020,CUST00027464,2024-08-14 14:13:24,Completed,Online,,183.33,0.0,9.25,14.67,207.25,Debit Card,Express,,,,,,,0,0,0
1021,ORD00001021,CUST00033454,2021-08-16 14:24:03,Completed,Online,,35.47,0.0,3.31,2.84,41.620000000000005,PayPal,Standard,,,,,,,0,0,0
1022,ORD00001022,CUST00025243,2022-03-31 05:15:39,Completed,Online,,107.99,0.0,0.55,8.64,117.17999999999999,Credit Card  ,Express,,,,,,,0,0,0
1023,ORD00001023,CUST00021146,2024-05-30 17:57:03,completed,Online,,24.5,0.0,8.13,1.96,34.59,PayPal,Express,,,,,,,0,0,0
1024,ORD00001024,CUST00002610,2022-11-25 13:00:43,Completed,Online,,183.37,18.34,7.8,13.2,186.03,Credit Card,Express,,,,,,SAVE10,10,0,0
1025,ORD00001025,CUST00007369,2023-06-12 11:16:40,Completed,Online,,178.53,0.0,13.21,14.28,206.02,Credit Card,Standard,,,,,,,0,0,0
1026,ORD00001026,CUST00007678,2023-10-22 20:13:38,Completed,Online,,173.22,0.0,11.16,13.86,198.24,Debit Card,Express,,,,,,,0,0,0
1027,ORD00001027,CUST00008717,2024-05-13 04:08:14,Completed,Online  ,,111.85,0.0,14.9,8.95,135.7,Credit Card,Express,,,,,,,0,0,0
1028,ORD00001028,CUST00029146,2022-05-05 03:22:27,Completed,Online,,172.28,0.0,14.51,13.78,200.57,Debit Card,Express,,,,,,,0,0,0
1029,ORD00001029,CUST00012107,2022-10-05 02:11:31,Completed,Online,,64.16,0.0,10.68,5.13,79.97,Credit Card,Standard,,,,,,,0,0,0
1030,ORD00001030,CUST00028406,2024-12-17 02:45:53,Completed,online,,121.02,0.0,2.58,9.68,133.28,PayPal,Standard,,,,,,,0,0,0
1031,ORD00001031,CUST00009566,2023-12-28 00:25:20,Completed,Online,,94.57,0.0,14.18,7.57,116.32,PayPal,Express,,,,,,,0,0,0
1032,ORD00001032,CUST00010420,2025-01-06 16:40:37,Completed,Online,,183.02,0.0,4.88,14.64,202.54000000000002,PayPal,Standard,,,,,,,0,0,0
1033,ORD00001033,CUST00014891,2024-11-26 22:31:47,  Completed,Online,,106.3,0.0,14.37,8.5,129.17000000000002,Debit Card  ,Express,,,,,,,0,0,0
1034,ORD00001034,CUST00019175,2022-07-13 13:28:47,Completed,  Online,,129.9,0.0,1.17,10.39,141.45999999999998,PayPal,Standard,,,,,,,0,0,0
1035,ORD00001035,CUST00010372,2024-05-06 20:46:57,Completed,Online,,,0.0,5.78,14.11,196.32,PAYPAL  ,Express,,,,,,,0,0,0
1036,ORD00001036,CUST00048211,2023-01-12 04:59:40,Completed,Online,,116.29,0.0,12.71,9.3,138.3,Credit Card,Standard,,,,,,,0,0,0
1037,ORD00001037,CUST00044263,2023-11-17 01:26:33,COMPLETED  ,Online,,94.44,0.0,7.52,7.56,109.52,Debit Card,Standard,,,,,,,0,0,0
1038,ORD00001038,CUST00022389,2023-07-14 04:01:16,Completed,Online,,155.15,0.0,12.05,12.41,179.61,Debit Card,Standard,,,,,,,0,0,0
1039,ORD00001039,CUST00008620,2023-05-03 05:07:13,Completed,Online,,75.29,0.0,5.24,6.02,86.55,PayPal,Express,,,,,,,0,0,0
1040,ORD00001040,CUST00019171,2024-03-11 15:38:20,Completed,Online,,78.08,0.0,13.41,6.25,97.74,Credit Card,Standard,,,,,,,0,0,0
1041,ORD00001041,CUST00028700,2022-03-12 14:19:59,Completed,Online,,131.99,0.0,8.34,10.56,150.89000000000001,paypal,Express,,,,,,,0,0,0
1042,ORD00001042,CUST00021740,2023-11-16 10:29:59,Completed  ,online,,71.17,0.0,13.98,5.69,90.84,DEBIT CARD,Express,,,,,,,0,0,0
1043,ORD00001043,CUST00045218,2023-07-11 14:08:22,Completed,ONLINE,,100.91,0.0,12.73,8.07,121.71000000000001,Debit Card,Standard,,,,,,,0,0,0
1044,ORD00001044,CUST00024499,2023-08-03 14:20:14,Completed  ,Online,,83.29,0.0,8.59,6.66,98.54,  Debit Card,Express,,,,,,,0,0,0
1045,ORD00001045,CUST00022132,2021-09-10 09:18:33,Completed,Online,,156.1,0.0,2.13,12.49,170.72,PayPal,Express,,,,,,,0,0,1
1046,ORD00001046,CUST00033833,2022-07-08 03:01:10,Completed,Online,,52.06,0.0,8.31,4.16,64.53,PayPal,Express,,,,,,,0,0,0
1047,ORD00001047,CUST00040456,2022-11-29 05:01:29,Completed,Online,,22.86,2.29,14.46,1.65,36.68,PayPal,Express  ,,,,,,AUTUMN10,10,0,0
1048,ORD00001048,CUST00043340,2023-09-28 14:14:12,Completed,Online  ,,75.19,0.0,0.43,6.02,81.64,paypal,Express,,,,,,,0,0,0
1049,ORD00001049,CUST00024389,2023-10-15 19:12:43,Completed,Online,,100.85,0.0,14.38,8.07,123.29999999999998,PayPal,Standard,,,,,,,0,0,0
1050,ORD00001050,CUST00044160,2023-11-28 05:44:25,Completed,online,,183.28,0.0,9.26,14.66,207.2,Credit Card,Standard,,,,,,,0,0,1
1051,ORD00001051,CUST00020069,2024-05-18 18:01:16,Completed,ONLINE,,57.0,0.0,13.03,4.56,74.59,Credit Card,Standard,,,,,,,0,0,0
1052,ORD00001052,CUST00031095,2022-03-19 22:36:13,Completed,Online,,41.08,0.0,3.67,3.29,48.04,Debit Card,Express,,,,,,,0,0,0
1053,ORD00001053,CUST00030153,2023-05-09 09:31:07,Completed,Online,,168.2,0.0,3.52,13.46,185.18,Credit Card,Express,,,,,,,0,0,0
1054,ORD00001054,CUST00025386,2024-01-11 13:18:51,Completed,Online,,23.85,0.0,0.02,1.91,25.78,paypal,Express,,,,,,,0,0,0
1055,ORD00001055,CUST00046112,2024-01-14 22:35:43,  Completed,Online,,124.24,0.0,3.6,9.94,137.78,Debit Card,Express,,,,,,,0,0,1
1056,ORD00001056,CUST00029115,2024-10-09 02:59:10,Completed,Online,,116.57,0.0,3.66,9.33,129.56,Credit Card,Standard,,,,,,,0,0,0
1057,ORD00001057,CUST00013885,2022-05-21 06:58:26,Completed,Online,,185.51,0.0,10.58,14.84,210.93,Credit Card,Express,,,,,,,0,0,0
1058,ORD00001058,CUST00039251,2023-08-25 07:23:32,Completed,Online,,81.05,0.0,11.86,6.48,99.39,  credit card,Standard,,,,,,,0,0,0
1059,ORD00001059,CUST00015420,2024-02-20 15:07:37,Completed,Online,,189.6,0.0,3.26,15.17,208.02999999999997,Debit Card,Standard,,,,,,,0,0,0
1060,ORD00001060,CUST00033608,2023-12-08 13:25:52,Completed,Online,,95.04,0.0,11.14,7.6,113.78,PayPal,Standard,,,,,,,0,0,0
1061,ORD00001061,CUST00029363,2024-01-11 06:37:34,Completed,Online,,126.28,0.0,8.26,10.1,144.64,Credit Card,Standard,,,,,,,0,0,0
1062,ORD00001062,CUST00008452,2024-07-12 07:13:08,Completed,  Online,,129.89,0.0,7.96,10.39,148.24,Debit Card  ,Express,,,,,,,0,0,0
1063,ORD00001063,CUST00016589,2022-02-15 14:12:18,Completed,Online,,59.75,0.0,0.95,4.78,65.48,Credit Card,  Standard,,,,,,,0,0,1
1064,ORD00001064,CUST00012857,2024-08-10 08:05:29,Completed  ,Online,,90.94,0.0,6.57,7.28,104.78999999999999,Debit Card,Express,,,,,,,0,0,0
1065,ORD00001065,CUST00028018,2024-07-04 18:33:44,COMPLETED,ONLINE  ,,67.94,0.0,6.83,5.44,80.21,PayPal,Standard,,,,,,,0,0,0
1066,ORD00001066,CUST00029776,2023-08-19 20:30:23,Completed,Online,,85.23,0.0,4.78,6.82,96.83000000000001,PayPal  ,Express,,,,,,,0,0,0
1067,ORD00001067,CUST00023107,2023-03-24 01:58:52,Completed,Online  ,,42.66,0.0,1.85,3.41,47.92,Credit Card,Express,,,,,,,0,0,0
1068,ORD00001068,CUST00039922,2024-07-25 11:09:04,  Completed,Online,,81.88,0.0,2.04,6.55,90.47,Credit Card,Standard,,,,,,,0,0,0
1069,ORD00001069,CUST00035541,2024-09-24 14:44:36,Completed,Online,,97.92,0.0,10.75,7.83,116.5,PayPal,EXPRESS,,,,,,,0,0,0
1070,ORD00001070,CUST00006962,2022-03-24 08:27:33,Completed,Online,,125.63,0.0,10.98,10.05,146.66,  Debit Card,Express,,,,,,,0,0,0
1071,ORD00001071,CUST00034113,2024-10-13 19:42:52,Completed,Online,,124.85,0.0,4.46,9.99,139.3,PayPal,Express,,,,,,,0,0,1
1072,ORD00001072,CUST00008856,2022-11-28 13:41:34,Completed,Online,,29.75,2.98,8.45,2.14,37.36,Debit Card,Express,,,,,,SAVE10,10,0,0
1073,ORD00001073,CUST00044381,2025-01-10 08:08:19,Completed,  Online,,,0.0,3.71,12.81,176.62,Credit Card,Standard,,,,,,,0,0,0
1074,ORD00001074,CUST00025698,2024-07-19 20:29:16,Completed,  Online,,185.98,0.0,14.17,14.88,215.02999999999997,Credit Card,Express,,,,,,,0,0,0
1075,ORD00001075,CUST00006018,2024-08-09 14:22:56,Completed,Online,,69.58,0.0,7.99,5.57,83.13999999999999,PayPal,Standard,,,,,,,0,0,0
1076,ORD00001076,CUST00016211,2022-10-14 13:51:38,Completed,Online,,,0.0,0.19,3.4,46.15,Debit Card,Express,,,,,,,0,0,0
1077,ORD00001077,CUST00011518,2022-04-26 07:14:21,Completed,Online,,176.94,0.0,13.99,14.16,205.09,paypal  ,Standard  ,,,,,,,0,0,0
1078,ORD00001078,CUST00044529,2024-09-12 22:25:51,Completed,Online,,35.19,0.0,6.53,2.82,44.54,PayPal,Express,,,,,,,0,0,0
1079,ORD00001079,CUST00038860,2022-07-20 03:08:30,Completed  ,Online,,74.42,0.0,2.15,5.95,82.52000000000001,paypal,Express,,,,,,,0,0,0
1080,ORD00001080,CUST00027890,2024-08-29 20:56:18,Completed,Online,,146.05,0.0,13.85,11.68,171.58,Credit Card,Express,,,,,,,0,0,0
1081,ORD00001081,CUST00001152,2024-06-01 21:50:25,Completed,Online,,117.11,0.0,2.15,9.37,128.63,Debit Card  ,Express,,,,,,,0,0,0
1082,ORD00001082,CUST00043514,2023-04-19 05:33:06,Completed,online,,23.31,0.0,7.88,1.86,33.05,PayPal,Standard,,,,,,,0,0,0
1083,ORD00001083,CUST00000966,2024-05-07 11:27:55,Completed,Online,,83.76,0.0,8.2,6.7,98.66000000000001,Debit Card,Express,,,,,,,0,0,0
1084,ORD00001084,CUST00045639,2023-09-08 01:42:13,Completed,Online,,151.62,0.0,10.24,12.13,173.99,PayPal  ,Express,,,,,,,0,0,0
1085,ORD00001085,CUST00038282,2022-06-05 21:25:34,Completed,Online,,105.71,0.0,2.44,8.46,116.60999999999999,Debit Card,Standard,,,,,,,0,0,0
1086,ORD00001086,CUST00015591,2024-08-27 09:51:42,Completed,Online,,,0.0,6.79,5.21,77.1,Credit Card,Standard,,,,,,,0,0,0
1087,ORD00001087,CUST00034050,2024-09-29 14:43:53,Completed,Online,,170.59,0.0,9.47,13.65,193.71,Credit Card,Express,,,,,,,0,0,0
1088,ORD00001088,CUST00010738,2021-11-02 14:41:42,Completed,Online,,86.19,0.0,13.96,6.9,107.05000000000001,Debit Card,Express,,,,,,,0,0,0
1089,ORD00001089,CUST00004295,2024-02-20 05:31:54,Completed,Online,,143.21,0.0,5.88,11.46,160.55,PayPal,Standard,,,,,,,0,0,0
1090,ORD00001090,CUST00009148,2022-10-08 11:51:18,  Completed,Online,,150.53,0.0,4.51,12.04,167.07999999999998,PayPal,Standard,,,,,,,0,0,0
1091,ORD00001091,CUST00007614,2024-02-07 04:43:56,Completed,Online,,72.03,0.0,7.3,5.76,85.09,Credit Card,Standard,,,,,,,0,0,0
1092,ORD00001092,CUST00020640,2024-06-27 11:20:24,Completed,Online,,126.65,0.0,3.17,10.13,139.95,  Debit Card,Express,,,,,,,0,0,0
